route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"0009","20331000052","20331033170","Cleunay","","0","09-32.2714294","0009-A-1372-1390","1",""
"0009","20331000015","20331033171","Saint-Laurent","","1","09-33.2713968","0009-B-1390-1372","1",""
"0009","20331000023","20331033172","Saint-Laurent","","1","09-33.2708247","0009-B-1390-1372","1",""
"0009","20331000025","20331033173","Saint-Laurent","","1","09-33.2713103","0009-B-1390-1372","1",""
"0009","20331000033","20331033174","Saint-Laurent","","1","09-33.2713399","0009-B-1390-1372","1",""
"0009","20331000039","20331033175","Saint-Laurent","","1","09-33.2713695","0009-B-1390-1372","1",""
"0009","20331000052","20331033176","Saint-Laurent","","1","09-33.2714291","0009-B-1390-1372","1",""
"0009","20331000015","20331033177","Cleunay","","0","09-37.2713975","0009-A-1372-1390","1",""
"0009","20331000023","20331033178","Cleunay","","0","09-37.2708254","0009-A-1372-1390","1",""
"0009","20331000025","20331033179","Cleunay","","0","09-37.2713110","0009-A-1372-1390","1",""
"0050","20331000025","20331003318","Rennes République","","0","50-7.2712935","0050-A-3301-1563","1",""
"0009","20331000033","20331033180","Cleunay","","0","09-37.2713406","0009-A-1372-1390","1",""
"0009","20331000039","20331033181","Cleunay","","0","09-37.2713702","0009-A-1372-1390","1",""
"0009","20331000052","20331033182","Cleunay","","0","09-37.2714298","0009-A-1372-1390","1",""
"0009","20331000015","20331033183","Saint-Laurent","","1","09-31.2713970","0009-B-1390-1372","1",""
"0009","20331000023","20331033184","Saint-Laurent","","1","09-31.2708249","0009-B-1390-1372","1",""
"0009","20331000025","20331033185","Saint-Laurent","","1","09-31.2713105","0009-B-1390-1372","1",""
"0009","20331000033","20331033186","Saint-Laurent","","1","09-31.2713401","0009-B-1390-1372","1",""
"0009","20331000039","20331033187","Saint-Laurent","","1","09-31.2713697","0009-B-1390-1372","1",""
"0009","20331000052","20331033188","Saint-Laurent","","1","09-31.2714293","0009-B-1390-1372","1",""
"0009","20331000015","20331033189","Cleunay","","0","09-1.2713959","0009-A-1372-1390","1",""
"0050","20331000033","20331003319","Rennes République","","0","50-7.2713232","0050-A-3301-1563","1",""
"0009","20331000023","20331033190","Cleunay","","0","09-1.2708154","0009-A-1372-1390","1",""
"0009","20331000025","20331033191","Cleunay","","0","09-1.2713090","0009-A-1372-1390","1",""
"0009","20331000033","20331033192","Cleunay","","0","09-1.2713386","0009-A-1372-1390","1",""
"0009","20331000039","20331033193","Cleunay","","0","09-1.2713681","0009-A-1372-1390","1",""
"0009","20331000052","20331033194","Cleunay","","0","09-1.2714278","0009-A-1372-1390","1",""
"0009","20331000015","20331033195","Saint-Laurent","","1","09-35.2713976","0009-B-1390-1372","1",""
"0009","20331000023","20331033196","Saint-Laurent","","1","09-35.2708255","0009-B-1390-1372","1",""
"0009","20331000025","20331033197","Saint-Laurent","","1","09-35.2713111","0009-B-1390-1372","1",""
"0009","20331000033","20331033198","Saint-Laurent","","1","09-35.2713407","0009-B-1390-1372","1",""
"0009","20331000039","20331033199","Saint-Laurent","","1","09-35.2713694","0009-B-1390-1372","1",""
"0076","20331000029","20331000332","Rennes Lycée Basch","","1","76-1.2709935","0076-B-3851-1566","1",""
"0050","20331000039","20331003320","Rennes République","","0","50-7.2713516","0050-A-3301-1563","1",""
"0009","20331000052","20331033200","Saint-Laurent","","1","09-35.2714299","0009-B-1390-1372","1",""
"0009","20331000015","20331033201","Cleunay","","0","09-34.2713974","0009-A-1372-1390","1",""
"0009","20331000023","20331033202","Cleunay","","0","09-34.2708253","0009-A-1372-1390","1",""
"0009","20331000025","20331033203","Cleunay","","0","09-34.2713109","0009-A-1372-1390","1",""
"0009","20331000033","20331033204","Cleunay","","0","09-34.2713405","0009-A-1372-1390","1",""
"0009","20331000039","20331033205","Cleunay","","0","09-34.2713701","0009-A-1372-1390","1",""
"0009","20331000052","20331033206","Cleunay","","0","09-34.2714297","0009-A-1372-1390","1",""
"0009","20331000015","20331033207","Saint-Laurent","","1","09-36.2713972","0009-B-1390-1372","1",""
"0009","20331000023","20331033208","Saint-Laurent","","1","09-36.2708251","0009-B-1390-1372","1",""
"0009","20331000025","20331033209","Saint-Laurent","","1","09-36.2713107","0009-B-1390-1372","1",""
"0050","20331000052","20331003321","Rennes République","","0","50-7.2714122","0050-A-3301-1563","1",""
"0009","20331000033","20331033210","Saint-Laurent","","1","09-36.2713403","0009-B-1390-1372","1",""
"0009","20331000039","20331033211","Saint-Laurent","","1","09-36.2713699","0009-B-1390-1372","1",""
"0009","20331000052","20331033212","Saint-Laurent","","1","09-36.2714295","0009-B-1390-1372","1",""
"0009","20331000015","20331033213","Cleunay","","0","09-3.2713973","0009-A-1372-1390","1",""
"0009","20331000023","20331033214","Cleunay","","0","09-3.2708252","0009-A-1372-1390","1",""
"0009","20331000025","20331033215","Cleunay","","0","09-3.2713108","0009-A-1372-1390","1",""
"0009","20331000033","20331033216","Cleunay","","0","09-3.2713404","0009-A-1372-1390","1",""
"0009","20331000039","20331033217","Cleunay","","0","09-3.2713700","0009-A-1372-1390","1",""
"0009","20331000052","20331033218","Cleunay","","0","09-3.2714296","0009-A-1372-1390","1",""
"0009","20331000015","20331033219","Saint-Laurent","","1","09-32.2713971","0009-B-1390-1372","1",""
"0050","20331000015","20331003322","Rennes République","","0","50-3.2713758","0050-A-3301-1563","1",""
"0009","20331000023","20331033220","Saint-Laurent","","1","09-32.2708250","0009-B-1390-1372","1",""
"0009","20331000025","20331033221","Saint-Laurent","","1","09-32.2713106","0009-B-1390-1372","1",""
"0009","20331000033","20331033222","Saint-Laurent","","1","09-32.2713402","0009-B-1390-1372","1",""
"0009","20331000039","20331033223","Saint-Laurent","","1","09-32.2713698","0009-B-1390-1372","1",""
"0009","20331000052","20331033224","Saint-Laurent","","1","09-32.2714294","0009-B-1390-1372","1",""
"0009","20331000015","20331033225","Cleunay","","0","09-2.2713950","0009-A-1372-1390","1",""
"0009","20331000023","20331033226","Cleunay","","0","09-2.2708123","0009-A-1372-1390","1",""
"0009","20331000025","20331033227","Cleunay","","0","09-2.2713077","0009-A-1372-1390","1",""
"0009","20331000033","20331033228","Cleunay","","0","09-2.2713373","0009-A-1372-1390","1",""
"0009","20331000039","20331033229","Cleunay","","0","09-2.2713669","0009-A-1372-1390","1",""
"0050","20331000023","20331003323","Rennes République","","0","50-3.2707100","0050-A-3301-1563","1",""
"0009","20331000052","20331033230","Cleunay","","0","09-2.2714265","0009-A-1372-1390","1",""
"0009","20331000015","20331033231","Saint-Laurent","","1","09-37.2713975","0009-B-1390-1372","1",""
"0009","20331000023","20331033232","Saint-Laurent","","1","09-37.2708254","0009-B-1390-1372","1",""
"0009","20331000025","20331033233","Saint-Laurent","","1","09-37.2713110","0009-B-1390-1372","1",""
"0009","20331000033","20331033234","Saint-Laurent","","1","09-37.2713406","0009-B-1390-1372","1",""
